model,sample_id,source_filename,source_path,lowres_cache,run_label,training_seed
conditional_ddpm_v3,0014,conditional_ddpm_v3_0014.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0014.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0014.npz,v2,2027
conditional_ddpm_v3,0015,conditional_ddpm_v3_0015.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0015.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0015.npz,v2,2027
conditional_ddpm_v3,0016,conditional_ddpm_v3_0016.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0016.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0016.npz,v2,2027
conditional_ddpm_v3,0017,conditional_ddpm_v3_0017.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0017.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0017.npz,v2,2027
conditional_ddpm_v3,0018,conditional_ddpm_v3_0018.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0018.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0018.npz,v2,2027
conditional_ddpm_v3,0019,conditional_ddpm_v3_0019.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0019.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0019.npz,v2,2027
conditional_ddpm_v3,0020,conditional_ddpm_v3_0020.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0020.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0020.npz,v2,2027
conditional_ddpm_v3,0021,conditional_ddpm_v3_0021.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0021.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0021.npz,v2,2027
conditional_ddpm_v3,0022,conditional_ddpm_v3_0022.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0022.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0022.npz,v2,2027
conditional_ddpm_v3,0023,conditional_ddpm_v3_0023.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0023.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0023.npz,v2,2027
conditional_ddpm_v3,0024,conditional_ddpm_v3_0024.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0024.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0024.npz,v2,2027
conditional_ddpm_v3,0025,conditional_ddpm_v3_0025.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0025.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0025.npz,v2,2027
conditional_ddpm_v3,0026,conditional_ddpm_v3_0026.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0026.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0026.npz,v2,2027
conditional_ddpm_v3,0027,conditional_ddpm_v3_0027.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0027.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0027.npz,v2,2027
conditional_ddpm_v3,0028,conditional_ddpm_v3_0028.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0028.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0028.npz,v2,2027
conditional_ddpm_v3,0029,conditional_ddpm_v3_0029.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0029.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0029.npz,v2,2027
conditional_ddpm_v3,0030,conditional_ddpm_v3_0030.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0030.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0030.npz,v2,2027
conditional_ddpm_v3,0031,conditional_ddpm_v3_0031.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0031.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0031.npz,v2,2027
conditional_ddpm_v3,0032,conditional_ddpm_v3_0032.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0032.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0032.npz,v2,2027
conditional_ddpm_v3,0033,conditional_ddpm_v3_0033.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0033.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0033.npz,v2,2027
conditional_ddpm_v3,0034,conditional_ddpm_v3_0034.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0034.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0034.npz,v2,2027
conditional_ddpm_v3,0035,conditional_ddpm_v3_0035.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0035.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0035.npz,v2,2027
conditional_ddpm_v3,0036,conditional_ddpm_v3_0036.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0036.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0036.npz,v2,2027
conditional_ddpm_v3,0037,conditional_ddpm_v3_0037.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0037.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0037.npz,v2,2027
conditional_ddpm_v3,0038,conditional_ddpm_v3_0038.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0038.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0038.npz,v2,2027
conditional_ddpm_v3,0039,conditional_ddpm_v3_0039.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0039.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0039.npz,v2,2027
conditional_ddpm_v3,0040,conditional_ddpm_v3_0040.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0040.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0040.npz,v2,2027
conditional_ddpm_v3,0041,conditional_ddpm_v3_0041.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0041.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0041.npz,v2,2027
conditional_ddpm_v3,0042,conditional_ddpm_v3_0042.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0042.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0042.npz,v2,2027
conditional_ddpm_v3,0043,conditional_ddpm_v3_0043.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0043.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0043.npz,v2,2027
conditional_ddpm_v3,0044,conditional_ddpm_v3_0044.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0044.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0044.npz,v2,2027
conditional_ddpm_v3,0045,conditional_ddpm_v3_0045.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0045.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0045.npz,v2,2027
conditional_ddpm_v3,0046,conditional_ddpm_v3_0046.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0046.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0046.npz,v2,2027
conditional_ddpm_v3,0047,conditional_ddpm_v3_0047.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0047.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0047.npz,v2,2027
conditional_ddpm_v3,0048,conditional_ddpm_v3_0048.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0048.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0048.npz,v2,2027
conditional_ddpm_v3,0049,conditional_ddpm_v3_0049.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0049.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0049.npz,v2,2027
conditional_ddpm_v3,0050,conditional_ddpm_v3_0050.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0050.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0050.npz,v2,2027
conditional_ddpm_v3,0051,conditional_ddpm_v3_0051.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0051.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0051.npz,v2,2027
conditional_ddpm_v3,0052,conditional_ddpm_v3_0052.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0052.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0052.npz,v2,2027
conditional_ddpm_v3,0053,conditional_ddpm_v3_0053.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0053.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0053.npz,v2,2027
conditional_ddpm_v3,0054,conditional_ddpm_v3_0054.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0054.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0054.npz,v2,2027
conditional_ddpm_v3,0055,conditional_ddpm_v3_0055.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0055.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0055.npz,v2,2027
conditional_ddpm_v3,0056,conditional_ddpm_v3_0056.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0056.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0056.npz,v2,2027
conditional_ddpm_v3,0057,conditional_ddpm_v3_0057.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0057.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0057.npz,v2,2027
conditional_ddpm_v3,0058,conditional_ddpm_v3_0058.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0058.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0058.npz,v2,2027
conditional_ddpm_v3,0059,conditional_ddpm_v3_0059.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0059.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0059.npz,v2,2027
conditional_ddpm_v3,0060,conditional_ddpm_v3_0060.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0060.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0060.npz,v2,2027
conditional_ddpm_v3,0061,conditional_ddpm_v3_0061.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0061.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0061.npz,v2,2027
conditional_ddpm_v3,0062,conditional_ddpm_v3_0062.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0062.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0062.npz,v2,2027
conditional_ddpm_v3,0063,conditional_ddpm_v3_0063.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0063.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0063.npz,v2,2027
conditional_ddpm_v3,0064,conditional_ddpm_v3_0064.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0064.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0064.npz,v2,2027
conditional_ddpm_v3,0065,conditional_ddpm_v3_0065.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0065.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0065.npz,v2,2027
conditional_ddpm_v3,0066,conditional_ddpm_v3_0066.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0066.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0066.npz,v2,2027
conditional_ddpm_v3,0067,conditional_ddpm_v3_0067.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0067.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0067.npz,v2,2027
conditional_ddpm_v3,0068,conditional_ddpm_v3_0068.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0068.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0068.npz,v2,2027
conditional_ddpm_v3,0069,conditional_ddpm_v3_0069.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0069.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0069.npz,v2,2027
conditional_ddpm_v3,0070,conditional_ddpm_v3_0070.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0070.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0070.npz,v2,2027
conditional_ddpm_v3,0071,conditional_ddpm_v3_0071.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0071.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0071.npz,v2,2027
conditional_ddpm_v3,0072,conditional_ddpm_v3_0072.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0072.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0072.npz,v2,2027
conditional_ddpm_v3,0073,conditional_ddpm_v3_0073.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0073.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0073.npz,v2,2027
conditional_ddpm_v3,0074,conditional_ddpm_v3_0074.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0074.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0074.npz,v2,2027
conditional_ddpm_v3,0075,conditional_ddpm_v3_0075.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0075.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0075.npz,v2,2027
conditional_ddpm_v3,0076,conditional_ddpm_v3_0076.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0076.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0076.npz,v2,2027
conditional_ddpm_v3,0077,conditional_ddpm_v3_0077.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0077.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0077.npz,v2,2027
conditional_ddpm_v3,0078,conditional_ddpm_v3_0078.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0078.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0078.npz,v2,2027
conditional_ddpm_v3,0079,conditional_ddpm_v3_0079.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0079.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0079.npz,v2,2027
conditional_ddpm_v3,0080,conditional_ddpm_v3_0080.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0080.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0080.npz,v2,2027
conditional_ddpm_v3,0081,conditional_ddpm_v3_0081.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0081.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0081.npz,v2,2027
conditional_ddpm_v3,0082,conditional_ddpm_v3_0082.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0082.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0082.npz,v2,2027
conditional_ddpm_v3,0083,conditional_ddpm_v3_0083.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0083.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0083.npz,v2,2027
conditional_ddpm_v3,0084,conditional_ddpm_v3_0084.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0084.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0084.npz,v2,2027
conditional_ddpm_v3,0085,conditional_ddpm_v3_0085.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0085.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0085.npz,v2,2027
conditional_ddpm_v3,0086,conditional_ddpm_v3_0086.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0086.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0086.npz,v2,2027
conditional_ddpm_v3,0087,conditional_ddpm_v3_0087.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0087.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0087.npz,v2,2027
conditional_ddpm_v3,0088,conditional_ddpm_v3_0088.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0088.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0088.npz,v2,2027
conditional_ddpm_v3,0089,conditional_ddpm_v3_0089.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0089.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0089.npz,v2,2027
conditional_ddpm_v3,0090,conditional_ddpm_v3_0090.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0090.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0090.npz,v2,2027
conditional_ddpm_v3,0091,conditional_ddpm_v3_0091.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0091.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0091.npz,v2,2027
conditional_ddpm_v3,0092,conditional_ddpm_v3_0092.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0092.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0092.npz,v2,2027
conditional_ddpm_v3,0093,conditional_ddpm_v3_0093.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0093.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0093.npz,v2,2027
conditional_ddpm_v3,0094,conditional_ddpm_v3_0094.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0094.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0094.npz,v2,2027
conditional_ddpm_v3,0095,conditional_ddpm_v3_0095.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0095.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0095.npz,v2,2027
conditional_ddpm_v3,0096,conditional_ddpm_v3_0096.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0096.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0096.npz,v2,2027
conditional_ddpm_v3,0097,conditional_ddpm_v3_0097.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0097.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0097.npz,v2,2027
conditional_ddpm_v3,0098,conditional_ddpm_v3_0098.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0098.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0098.npz,v2,2027
conditional_ddpm_v3,0099,conditional_ddpm_v3_0099.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0099.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0099.npz,v2,2027
conditional_ddpm_v3,0100,conditional_ddpm_v3_0100.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0100.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0100.npz,v2,2027
conditional_ddpm_v3,0101,conditional_ddpm_v3_0101.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0101.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0101.npz,v2,2027
conditional_ddpm_v3,0102,conditional_ddpm_v3_0102.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0102.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0102.npz,v2,2027
conditional_ddpm_v3,0103,conditional_ddpm_v3_0103.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0103.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0103.npz,v2,2027
conditional_ddpm_v3,0104,conditional_ddpm_v3_0104.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0104.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0104.npz,v2,2027
conditional_ddpm_v3,0105,conditional_ddpm_v3_0105.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0105.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0105.npz,v2,2027
conditional_ddpm_v3,0106,conditional_ddpm_v3_0106.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0106.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0106.npz,v2,2027
conditional_ddpm_v3,0107,conditional_ddpm_v3_0107.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0107.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0107.npz,v2,2027
